array_type,time,element_size,checksum
sliced, 0.063853, 320, 549770476255
SQ, 0.065980, 320, 549770476255
HAT, 0.047276, 320, 549770476255
MSarray_2, 0.024759, 320, 549770476255
MSarray_3, 0.025562, 320, 549770476255
MSarray_4, 0.029859, 320, 549770476255
geo, 0.069401, 336, 549770476255
mono, 0.067398, 336, 549770476255
sliced, 0.070657, 336, 549770476255
SQ, 0.067467, 336, 549770476255
HAT, 0.048515, 336, 549770476255
MSarray_2, 0.026958, 336, 549770476255
MSarray_3, 0.028906, 336, 549770476255
MSarray_4, 0.032385, 336, 549770476255
geo, 0.069326, 352, 549770476255
mono, 0.070574, 352, 549770476255
sliced, 0.061569, 352, 549770476255
SQ, 0.071453, 352, 549770476255
HAT, 0.050551, 352, 549770476255
MSarray_2, 0.027190, 352, 549770476255
MSarray_3, 0.029210, 352, 549770476255
MSarray_4, 0.033068, 352, 549770476255
geo, 0.071825, 368, 549770476255
mono, 0.072099, 368, 549770476255
sliced, 0.074407, 368, 549770476255
SQ, 0.075665, 368, 549770476255
HAT, 0.053911, 368, 549770476255
MSarray_2, 0.029786, 368, 549770476255
MSarray_3, 0.032166, 368, 549770476255
MSarray_4, 0.036073, 368, 549770476255
geo, 0.075343, 384, 549770476255
mono, 0.076696, 384, 549770476255
sliced, 0.073932, 384, 549770476255
SQ, 0.077123, 384, 549770476255
HAT, 0.054930, 384, 549770476255
MSarray_2, 0.030458, 384, 549770476255
MSarray_3, 0.032448, 384, 549770476255
MSarray_4, 0.036887, 384, 549770476255
geo, 0.077518, 400, 549770476255
mono, 0.075816, 400, 549770476255
sliced, 0.080156, 400, 549770476255
SQ, 0.080867, 400, 549770476255
HAT, 0.058174, 400, 549770476255
MSarray_2, 0.032457, 400, 549770476255
MSarray_3, 0.034269, 400, 549770476255
MSarray_4, 0.038802, 400, 549770476255
geo, 0.080570, 416, 549770476255
mono, 0.082574, 416, 549770476255
sliced, 0.080303, 416, 549770476255
SQ, 0.084320, 416, 549770476255
HAT, 0.057618, 416, 549770476255
MSarray_2, 0.032867, 416, 549770476255
MSarray_3, 0.034780, 416, 549770476255
MSarray_4, 0.039308, 416, 549770476255
geo, 0.084391, 432, 549770476255
mono, 0.083909, 432, 549770476255
sliced, 0.085147, 432, 549770476255
SQ, 0.085608, 432, 549770476255
HAT, 0.062445, 432, 549770476255
MSarray_2, 0.033534, 432, 549770476255
MSarray_3, 0.036120, 432, 549770476255
MSarray_4, 0.040601, 432, 549770476255
geo, 0.086154, 448, 549770476255
mono, 0.085922, 448, 549770476255
sliced, 0.083227, 448, 549770476255
SQ, 0.085788, 448, 549770476255
HAT, 0.061631, 448, 549770476255
MSarray_2, 0.034412, 448, 549770476255
MSarray_3, 0.035931, 448, 549770476255
MSarray_4, 0.041567, 448, 549770476255
geo, 0.088243, 464, 549770476255
mono, 0.088190, 464, 549770476255
sliced, 0.087236, 464, 549770476255
SQ, 0.090679, 464, 549770476255
HAT, 0.065460, 464, 549770476255
MSarray_2, 0.035022, 464, 549770476255
MSarray_3, 0.037665, 464, 549770476255
MSarray_4, 0.042539, 464, 549770476255
geo, 0.087433, 480, 549770476255
mono, 0.091560, 480, 549770476255
sliced, 0.089768, 480, 549770476255
SQ, 0.092651, 480, 549770476255
HAT, 0.065158, 480, 549770476255
MSarray_2, 0.035314, 480, 549770476255
MSarray_3, 0.037820, 480, 549770476255
MSarray_4, 0.043180, 480, 549770476255
geo, 0.091841, 496, 549770476255
mono, 0.094525, 496, 549770476255
sliced, 0.093001, 496, 549770476255
SQ, 0.096175, 496, 549770476255
HAT, 0.070749, 496, 549770476255
MSarray_2, 0.036619, 496, 549770476255
MSarray_3, 0.038949, 496, 549770476255
MSarray_4, 0.044616, 496, 549770476255
geo, 0.094257, 512, 549770476255
mono, 0.095545, 512, 549770476255
sliced, 0.096535, 512, 549770476255
SQ, 0.095687, 512, 549770476255
HAT, 0.070829, 512, 549770476255
MSarray_2, 0.035076, 512, 549770476255
MSarray_3, 0.037229, 512, 549770476255
MSarray_4, 0.043871, 512, 549770476255
geo, 0.100040, 528, 549770476255
mono, 0.102883, 528, 549770476255
sliced, 0.100196, 528, 549770476255
SQ, 0.100731, 528, 549770476255
HAT, 0.068173, 528, 549770476255
MSarray_2, 0.038009, 528, 549770476255
MSarray_3, 0.046568, 528, 549770476255
MSarray_4, 0.046199, 528, 549770476255
geo, 0.101428, 544, 549770476255
mono, 0.099211, 544, 549770476255
sliced, 0.098122, 544, 549770476255
SQ, 0.102678, 544, 549770476255
HAT, 0.069482, 544, 549770476255
MSarray_2, 0.038212, 544, 549770476255
MSarray_3, 0.046435, 544, 549770476255
MSarray_4, 0.046541, 544, 549770476255
geo, 0.102133, 560, 549770476255
mono, 0.103621, 560, 549770476255
sliced, 0.105851, 560, 549770476255
SQ, 0.105638, 560, 549770476255
HAT, 0.071848, 560, 549770476255
MSarray_2, 0.039452, 560, 549770476255
MSarray_3, 0.048211, 560, 549770476255
MSarray_4, 0.048477, 560, 549770476255
geo, 0.108190, 576, 549770476255
mono, 0.107551, 576, 549770476255
sliced, 0.103545, 576, 549770476255
SQ, 0.105878, 576, 549770476255
HAT, 0.074547, 576, 549770476255
MSarray_2, 0.039634, 576, 549770476255
MSarray_3, 0.048216, 576, 549770476255
MSarray_4, 0.048870, 576, 549770476255
geo, 0.101866, 592, 549770476255
mono, 0.108738, 592, 549770476255
sliced, 0.107992, 592, 549770476255
SQ, 0.110331, 592, 549770476255
HAT, 0.076922, 592, 549770476255
MSarray_2, 0.040489, 592, 549770476255
MSarray_3, 0.049613, 592, 549770476255
MSarray_4, 0.050046, 592, 549770476255
geo, 0.109279, 608, 549770476255
mono, 0.093434, 608, 549770476255
sliced, 0.098964, 608, 549770476255
SQ, 0.107676, 608, 549770476255
HAT, 0.074422, 608, 549770476255
MSarray_2, 0.040554, 608, 549770476255
MSarray_3, 0.049238, 608, 549770476255
MSarray_4, 0.050241, 608, 549770476255
geo, 0.114844, 624, 549770476255
mono, 0.116430, 624, 549770476255
sliced, 0.108531, 624, 549770476255
SQ, 0.115183, 624, 549770476255
HAT, 0.080134, 624, 549770476255
MSarray_2, 0.043314, 624, 549770476255
MSarray_3, 0.052036, 624, 549770476255
MSarray_4, 0.052908, 624, 549770476255
geo, 0.116318, 640, 549770476255
mono, 0.117728, 640, 549770476255
sliced, 0.111321, 640, 549770476255
SQ, 0.118880, 640, 549770476255
HAT, 0.083875, 640, 549770476255
MSarray_2, 0.042958, 640, 549770476255
MSarray_3, 0.052114, 640, 549770476255
MSarray_4, 0.051341, 640, 549770476255
geo, 0.119555, 656, 549770476255
mono, 0.119488, 656, 549770476255
sliced, 0.120334, 656, 549770476255
SQ, 0.121080, 656, 549770476255
HAT, 0.083847, 656, 549770476255
MSarray_2, 0.043880, 656, 549770476255
MSarray_3, 0.053092, 656, 549770476255
MSarray_4, 0.054204, 656, 549770476255
geo, 0.123605, 672, 549770476255
mono, 0.120576, 672, 549770476255
sliced, 0.117318, 672, 549770476255
SQ, 0.123358, 672, 549770476255
HAT, 0.085534, 672, 549770476255
MSarray_2, 0.044037, 672, 549770476255
MSarray_3, 0.052896, 672, 549770476255
MSarray_4, 0.052728, 672, 549770476255
geo, 0.120683, 688, 549770476255
mono, 0.127520, 688, 549770476255
sliced, 0.124498, 688, 549770476255
SQ, 0.126776, 688, 549770476255
HAT, 0.084676, 688, 549770476255
MSarray_2, 0.045843, 688, 549770476255
MSarray_3, 0.055584, 688, 549770476255
MSarray_4, 0.056587, 688, 549770476255
geo, 0.124340, 704, 549770476255
mono, 0.130398, 704, 549770476255
sliced, 0.122551, 704, 549770476255
SQ, 0.123130, 704, 549770476255
HAT, 0.086589, 704, 549770476255
MSarray_2, 0.045791, 704, 549770476255
MSarray_3, 0.055648, 704, 549770476255
MSarray_4, 0.056258, 704, 549770476255
geo, 0.128797, 720, 549770476255
mono, 0.132118, 720, 549770476255
sliced, 0.129921, 720, 549770476255
SQ, 0.134967, 720, 549770476255
HAT, 0.091869, 720, 549770476255
MSarray_2, 0.046729, 720, 549770476255
MSarray_3, 0.056718, 720, 549770476255
MSarray_4, 0.060035, 720, 549770476255
geo, 0.131188, 736, 549770476255
mono, 0.135928, 736, 549770476255
sliced, 0.129182, 736, 549770476255
SQ, 0.124962, 736, 549770476255
HAT, 0.089038, 736, 549770476255
MSarray_2, 0.047892, 736, 549770476255
MSarray_3, 0.058156, 736, 549770476255
MSarray_4, 0.061396, 736, 549770476255
geo, 0.129608, 752, 549770476255
mono, 0.137851, 752, 549770476255
sliced, 0.133126, 752, 549770476255
SQ, 0.139693, 752, 549770476255
HAT, 0.096887, 752, 549770476255
MSarray_2, 0.048868, 752, 549770476255
MSarray_3, 0.059337, 752, 549770476255
MSarray_4, 0.064096, 752, 549770476255
geo, 0.136732, 768, 549770476255
mono, 0.137262, 768, 549770476255
sliced, 0.132762, 768, 549770476255
SQ, 0.136855, 768, 549770476255
HAT, 0.094265, 768, 549770476255
MSarray_2, 0.048504, 768, 549770476255
MSarray_3, 0.059974, 768, 549770476255
MSarray_4, 0.066039, 768, 549770476255
geo, 0.136752, 784, 549770476255
mono, 0.142405, 784, 549770476255
sliced, 0.133128, 784, 549770476255
SQ, 0.136335, 784, 549770476255
HAT, 0.095428, 784, 549770476255
MSarray_2, 0.050373, 784, 549770476255
MSarray_3, 0.060397, 784, 549770476255
MSarray_4, 0.068640, 784, 549770476255
geo, 0.140381, 800, 549770476255
mono, 0.141239, 800, 549770476255
sliced, 0.140056, 800, 549770476255
SQ, 0.141122, 800, 549770476255
HAT, 0.100444, 800, 549770476255
MSarray_2, 0.059565, 800, 549770476255
MSarray_3, 0.061938, 800, 549770476255
MSarray_4, 0.071175, 800, 549770476255
geo, 0.143352, 816, 549770476255
mono, 0.148969, 816, 549770476255
sliced, 0.146005, 816, 549770476255
SQ, 0.145023, 816, 549770476255
HAT, 0.104832, 816, 549770476255
MSarray_2, 0.052036, 816, 549770476255
MSarray_3, 0.062999, 816, 549770476255
MSarray_4, 0.073404, 816, 549770476255
geo, 0.145096, 832, 549770476255
mono, 0.145094, 832, 549770476255
sliced, 0.142364, 832, 549770476255
SQ, 0.145200, 832, 549770476255
HAT, 0.101888, 832, 549770476255
MSarray_2, 0.052203, 832, 549770476255
MSarray_3, 0.063106, 832, 549770476255
MSarray_4, 0.077511, 832, 549770476255
geo, 0.143664, 848, 549770476255
mono, 0.149728, 848, 549770476255
sliced, 0.148238, 848, 549770476255
SQ, 0.151412, 848, 549770476255
HAT, 0.105681, 848, 549770476255
MSarray_2, 0.052187, 848, 549770476255
MSarray_3, 0.063388, 848, 549770476255
MSarray_4, 0.076032, 848, 549770476255
geo, 0.153372, 864, 549770476255
mono, 0.141661, 864, 549770476255
sliced, 0.145955, 864, 549770476255
SQ, 0.146883, 864, 549770476255
HAT, 0.105139, 864, 549770476255
MSarray_2, 0.053564, 864, 549770476255
MSarray_3, 0.068126, 864, 549770476255
MSarray_4, 0.084878, 864, 549770476255
geo, 0.158948, 880, 549770476255
mono, 0.155589, 880, 549770476255
sliced, 0.156297, 880, 549770476255
SQ, 0.156933, 880, 549770476255
HAT, 0.111091, 880, 549770476255
MSarray_2, 0.055097, 880, 549770476255
MSarray_3, 0.070285, 880, 549770476255
MSarray_4, 0.086796, 880, 549770476255
geo, 0.156308, 896, 549770476255
mono, 0.159229, 896, 549770476255
sliced, 0.156454, 896, 549770476255
SQ, 0.159336, 896, 549770476255
HAT, 0.110549, 896, 549770476255
MSarray_2, 0.056017, 896, 549770476255
MSarray_3, 0.070894, 896, 549770476255
MSarray_4, 0.088204, 896, 549770476255
geo, 0.154571, 912, 549770476255
mono, 0.158825, 912, 549770476255
sliced, 0.157000, 912, 549770476255
SQ, 0.160424, 912, 549770476255
HAT, 0.111845, 912, 549770476255
MSarray_2, 0.055395, 912, 549770476255
MSarray_3, 0.073102, 912, 549770476255
MSarray_4, 0.089305, 912, 549770476255
geo, 0.163149, 928, 549770476255
mono, 0.164174, 928, 549770476255
sliced, 0.163297, 928, 549770476255
SQ, 0.160992, 928, 549770476255
HAT, 0.114467, 928, 549770476255
MSarray_2, 0.057020, 928, 549770476255
MSarray_3, 0.073740, 928, 549770476255
MSarray_4, 0.094102, 928, 549770476255
geo, 0.164087, 944, 549770476255
mono, 0.166906, 944, 549770476255
sliced, 0.167429, 944, 549770476255
SQ, 0.171867, 944, 549770476255
HAT, 0.121051, 944, 549770476255
MSarray_2, 0.057743, 944, 549770476255
MSarray_3, 0.075279, 944, 549770476255
MSarray_4, 0.092239, 944, 549770476255
geo, 0.169453, 960, 549770476255
mono, 0.166661, 960, 549770476255
sliced, 0.167869, 960, 549770476255
SQ, 0.167412, 960, 549770476255
HAT, 0.120053, 960, 549770476255
MSarray_2, 0.057555, 960, 549770476255
MSarray_3, 0.075572, 960, 549770476255
MSarray_4, 0.091962, 960, 549770476255
geo, 0.171614, 976, 549770476255
mono, 0.171641, 976, 549770476255
sliced, 0.171472, 976, 549770476255
SQ, 0.174947, 976, 549770476255
HAT, 0.119902, 976, 549770476255
MSarray_2, 0.056605, 976, 549770476255
MSarray_3, 0.077114, 976, 549770476255
MSarray_4, 0.094098, 976, 549770476255
geo, 0.172407, 992, 549770476255
mono, 0.174525, 992, 549770476255
sliced, 0.171779, 992, 549770476255
SQ, 0.175525, 992, 549770476255
HAT, 0.122726, 992, 549770476255
MSarray_2, 0.063301, 992, 549770476255
MSarray_3, 0.077821, 992, 549770476255
MSarray_4, 0.096379, 992, 549770476255
geo, 0.176813, 1008, 549770476255
mono, 0.176148, 1008, 549770476255
sliced, 0.175852, 1008, 549770476255
SQ, 0.176875, 1008, 549770476255
HAT, 0.126250, 1008, 549770476255
MSarray_2, 0.060495, 1008, 549770476255
MSarray_3, 0.076994, 1008, 549770476255
MSarray_4, 0.096943, 1008, 549770476255
geo, 0.167348, 1024, 549770476255
mono, 0.166818, 1024, 549770476255
sliced, 0.172550, 1024, 549770476255
SQ, 0.173615, 1024, 549770476255
HAT, 0.120136, 1024, 549770476255
MSarray_2, 0.059395, 1024, 549770476255
MSarray_3, 0.079554, 1024, 549770476255
MSarray_4, 0.099248, 1024, 549770476255
geo, 0.180200, 1040, 549770476255
mono, 0.179163, 1040, 549770476255
sliced, 0.180831, 1040, 549770476255
SQ, 0.181176, 1040, 549770476255
HAT, 0.130540, 1040, 549770476255
MSarray_2, 0.058222, 1040, 549770476255
MSarray_3, 0.078793, 1040, 549770476255
MSarray_4, 0.098686, 1040, 549770476255
geo, 0.183270, 1056, 549770476255
mono, 0.184266, 1056, 549770476255
sliced, 0.180327, 1056, 549770476255
SQ, 0.181457, 1056, 549770476255
HAT, 0.129514, 1056, 549770476255
MSarray_2, 0.062033, 1056, 549770476255
MSarray_3, 0.079878, 1056, 549770476255
MSarray_4, 0.099460, 1056, 549770476255
geo, 0.187333, 1072, 549770476255
mono, 0.186666, 1072, 549770476255
sliced, 0.185594, 1072, 549770476255
SQ, 0.187192, 1072, 549770476255
HAT, 0.137361, 1072, 549770476255
MSarray_2, 0.062832, 1072, 549770476255
MSarray_3, 0.083336, 1072, 549770476255
MSarray_4, 0.102388, 1072, 549770476255
geo, 0.188152, 1088, 549770476255
mono, 0.192872, 1088, 549770476255
sliced, 0.187132, 1088, 549770476255
SQ, 0.190810, 1088, 549770476255
HAT, 0.134678, 1088, 549770476255
MSarray_2, 0.065786, 1088, 549770476255
MSarray_3, 0.081048, 1088, 549770476255
MSarray_4, 0.102375, 1088, 549770476255
geo, 0.192844, 1104, 549770476255
mono, 0.191686, 1104, 549770476255
sliced, 0.193395, 1104, 549770476255
SQ, 0.185095, 1104, 549770476255
HAT, 0.133558, 1104, 549770476255
MSarray_2, 0.061215, 1104, 549770476255
MSarray_3, 0.082903, 1104, 549770476255
MSarray_4, 0.102773, 1104, 549770476255
geo, 0.191222, 1120, 549770476255
mono, 0.191450, 1120, 549770476255
sliced, 0.193270, 1120, 549770476255
SQ, 0.192943, 1120, 549770476255
HAT, 0.139615, 1120, 549770476255
MSarray_2, 0.066496, 1120, 549770476255
MSarray_3, 0.086670, 1120, 549770476255
MSarray_4, 0.106552, 1120, 549770476255
geo, 0.199233, 1136, 549770476255
mono, 0.202590, 1136, 549770476255
sliced, 0.197203, 1136, 549770476255
SQ, 0.196039, 1136, 549770476255
HAT, 0.139745, 1136, 549770476255
MSarray_2, 0.065650, 1136, 549770476255
MSarray_3, 0.089305, 1136, 549770476255
MSarray_4, 0.106719, 1136, 549770476255
geo, 0.199135, 1152, 549770476255
mono, 0.203380, 1152, 549770476255
sliced, 0.188756, 1152, 549770476255
SQ, 0.202439, 1152, 549770476255
HAT, 0.145108, 1152, 549770476255
MSarray_2, 0.064837, 1152, 549770476255
MSarray_3, 0.088326, 1152, 549770476255
MSarray_4, 0.109921, 1152, 549770476255
geo, 0.201622, 1168, 549770476255
mono, 0.199314, 1168, 549770476255
sliced, 0.201776, 1168, 549770476255
SQ, 0.203225, 1168, 549770476255
HAT, 0.150335, 1168, 549770476255
MSarray_2, 0.068291, 1168, 549770476255
MSarray_3, 0.087515, 1168, 549770476255
MSarray_4, 0.109261, 1168, 549770476255
geo, 0.201728, 1184, 549770476255
mono, 0.204511, 1184, 549770476255
sliced, 0.197855, 1184, 549770476255
SQ, 0.203858, 1184, 549770476255
HAT, 0.148347, 1184, 549770476255
MSarray_2, 0.064578, 1184, 549770476255
MSarray_3, 0.091468, 1184, 549770476255
MSarray_4, 0.110717, 1184, 549770476255
geo, 0.207944, 1200, 549770476255
mono, 0.207825, 1200, 549770476255
sliced, 0.205593, 1200, 549770476255
SQ, 0.208160, 1200, 549770476255
HAT, 0.157822, 1200, 549770476255
MSarray_2, 0.068180, 1200, 549770476255
MSarray_3, 0.092334, 1200, 549770476255
MSarray_4, 0.111782, 1200, 549770476255
geo, 0.206824, 1216, 549770476255
mono, 0.213216, 1216, 549770476255
sliced, 0.206333, 1216, 549770476255
SQ, 0.198362, 1216, 549770476255
HAT, 0.155736, 1216, 549770476255
MSarray_2, 0.069113, 1216, 549770476255
MSarray_3, 0.093129, 1216, 549770476255
MSarray_4, 0.114246, 1216, 549770476255
geo, 0.212874, 1232, 549770476255
mono, 0.216908, 1232, 549770476255
sliced, 0.201689, 1232, 549770476255
SQ, 0.211925, 1232, 549770476255
HAT, 0.154865, 1232, 549770476255
MSarray_2, 0.067097, 1232, 549770476255
MSarray_3, 0.094761, 1232, 549770476255
MSarray_4, 0.115273, 1232, 549770476255
geo, 0.211623, 1248, 549770476255
mono, 0.215596, 1248, 549770476255
sliced, 0.215632, 1248, 549770476255
SQ, 0.211181, 1248, 549770476255
HAT, 0.159903, 1248, 549770476255
MSarray_2, 0.069866, 1248, 549770476255
MSarray_3, 0.095447, 1248, 549770476255
MSarray_4, 0.116513, 1248, 549770476255
geo, 0.208941, 1264, 549770476255
mono, 0.219756, 1264, 549770476255
sliced, 0.216215, 1264, 549770476255
SQ, 0.219808, 1264, 549770476255
HAT, 0.162096, 1264, 549770476255
MSarray_2, 0.069006, 1264, 549770476255
MSarray_3, 0.097015, 1264, 549770476255
MSarray_4, 0.117982, 1264, 549770476255
geo, 0.220035, 1280, 549770476255
mono, 0.223807, 1280, 549770476255
sliced, 0.212321, 1280, 549770476255
SQ, 0.220845, 1280, 549770476255
HAT, 0.167760, 1280, 549770476255
MSarray_2, 0.070316, 1280, 549770476255
MSarray_3, 0.096982, 1280, 549770476255
MSarray_4, 0.119984, 1280, 549770476255
geo, 0.222845, 1296, 549770476255
mono, 0.223015, 1296, 549770476255
sliced, 0.217382, 1296, 549770476255
SQ, 0.219420, 1296, 549770476255
HAT, 0.176881, 1296, 549770476255
MSarray_2, 0.071026, 1296, 549770476255
MSarray_3, 0.098162, 1296, 549770476255
MSarray_4, 0.119872, 1296, 549770476255
geo, 0.229522, 1312, 549770476255
mono, 0.227587, 1312, 549770476255
sliced, 0.223658, 1312, 549770476255
SQ, 0.221252, 1312, 549770476255
HAT, 0.173872, 1312, 549770476255
MSarray_2, 0.070938, 1312, 549770476255
MSarray_3, 0.100011, 1312, 549770476255
MSarray_4, 0.121643, 1312, 549770476255
geo, 0.229734, 1328, 549770476255
mono, 0.230538, 1328, 549770476255
sliced, 0.225392, 1328, 549770476255
SQ, 0.230201, 1328, 549770476255
HAT, 0.175142, 1328, 549770476255
MSarray_2, 0.071312, 1328, 549770476255
MSarray_3, 0.101310, 1328, 549770476255
MSarray_4, 0.122588, 1328, 549770476255
geo, 0.232105, 1344, 549770476255
mono, 0.231876, 1344, 549770476255
sliced, 0.232592, 1344, 549770476255
SQ, 0.217628, 1344, 549770476255
HAT, 0.170829, 1344, 549770476255
MSarray_2, 0.071253, 1344, 549770476255
MSarray_3, 0.102784, 1344, 549770476255
MSarray_4, 0.123632, 1344, 549770476255
geo, 0.227596, 1360, 549770476255
mono, 0.212438, 1360, 549770476255
sliced, 0.230744, 1360, 549770476255
SQ, 0.231288, 1360, 549770476255
HAT, 0.177741, 1360, 549770476255
MSarray_2, 0.072147, 1360, 549770476255
MSarray_3, 0.103375, 1360, 549770476255
MSarray_4, 0.125684, 1360, 549770476255
geo, 0.233231, 1376, 549770476255
mono, 0.236493, 1376, 549770476255
sliced, 0.237358, 1376, 549770476255
SQ, 0.236340, 1376, 549770476255
HAT, 0.180548, 1376, 549770476255
MSarray_2, 0.073816, 1376, 549770476255
MSarray_3, 0.105288, 1376, 549770476255
MSarray_4, 0.127601, 1376, 549770476255
geo, 0.237212, 1392, 549770476255
mono, 0.237239, 1392, 549770476255
sliced, 0.237672, 1392, 549770476255
SQ, 0.240573, 1392, 549770476255
HAT, 0.187076, 1392, 549770476255
MSarray_2, 0.073991, 1392, 549770476255
MSarray_3, 0.106510, 1392, 549770476255
MSarray_4, 0.127852, 1392, 549770476255
geo, 0.237182, 1408, 549770476255
mono, 0.241959, 1408, 549770476255
sliced, 0.241601, 1408, 549770476255
SQ, 0.243557, 1408, 549770476255
HAT, 0.188600, 1408, 549770476255
MSarray_2, 0.074234, 1408, 549770476255
MSarray_3, 0.108612, 1408, 549770476255
MSarray_4, 0.127932, 1408, 549770476255
geo, 0.246699, 1424, 549770476255
mono, 0.246221, 1424, 549770476255
sliced, 0.243716, 1424, 549770476255
SQ, 0.234867, 1424, 549770476255
HAT, 0.189748, 1424, 549770476255
MSarray_2, 0.075026, 1424, 549770476255
MSarray_3, 0.108359, 1424, 549770476255
MSarray_4, 0.130112, 1424, 549770476255
geo, 0.244206, 1440, 549770476255
mono, 0.219787, 1440, 549770476255
sliced, 0.234033, 1440, 549770476255
SQ, 0.243090, 1440, 549770476255
HAT, 0.181132, 1440, 549770476255
MSarray_2, 0.075632, 1440, 549770476255
MSarray_3, 0.109683, 1440, 549770476255
MSarray_4, 0.132101, 1440, 549770476255
geo, 0.248587, 1456, 549770476255
